contact_date,year,month,week,day_of_week,region_code,region_name,channel,volume,bookings,cancellations,abandoned,avg_handle_mins,is_forecast
2026-07-31,2026,7,31,Friday,MID,Midlands,App,0,0,0,0,9.37,1
2026-07-31,2026,7,31,Friday,MID,Midlands,IVR,0,0,0,0,9.1,1
2026-07-31,2026,7,31,Friday,MID,Midlands,Phone,0,0,0,0,8.74,1
2026-07-31,2026,7,31,Friday,MID,Midlands,SMS,0,0,0,0,8.3,1
2026-07-31,2026,7,31,Friday,MID,Midlands,Web,0,0,0,0,7.77,1
2026-07-31,2026,7,31,Friday,NE,North East,Agent Callback,0,0,0,0,9.02,1
2026-07-31,2026,7,31,Friday,NE,North East,App,0,0,0,0,7.3,1
2026-07-31,2026,7,31,Friday,NE,North East,IVR,0,0,0,0,9.93,1
2026-07-31,2026,7,31,Friday,NE,North East,Phone,0,0,0,0,8.91,1
2026-07-31,2026,7,31,Friday,NE,North East,SMS,0,0,0,0,8.41,1
2026-07-31,2026,7,31,Friday,NE,North East,Web,0,0,0,0,8.37,1
2026-07-31,2026,7,31,Friday,NW,North West,Agent Callback,0,0,0,0,5.46,1
2026-07-31,2026,7,31,Friday,NW,North West,App,0,0,0,0,7.8,1
2026-07-31,2026,7,31,Friday,NW,North West,IVR,0,0,0,0,9.18,1
2026-07-31,2026,7,31,Friday,NW,North West,Phone,0,0,0,0,8.7,1
2026-07-31,2026,7,31,Friday,NW,North West,SMS,0,0,0,0,7.75,1
2026-07-31,2026,7,31,Friday,NW,North West,Web,0,0,0,0,8.99,1
2026-07-31,2026,7,31,Friday,SCO,Scotland,Agent Callback,0,0,0,0,11.9,1
2026-07-31,2026,7,31,Friday,SCO,Scotland,App,0,0,0,0,8.17,1
2026-07-31,2026,7,31,Friday,SCO,Scotland,IVR,0,0,0,0,9.17,1
2026-07-31,2026,7,31,Friday,SCO,Scotland,Phone,0,0,0,0,8.58,1
2026-07-31,2026,7,31,Friday,SCO,Scotland,SMS,0,0,0,0,8.33,1
2026-07-31,2026,7,31,Friday,SCO,Scotland,Web,0,0,0,0,7.08,1
2026-07-31,2026,7,31,Friday,SE,South East,Agent Callback,0,0,0,0,8.43,1
2026-07-31,2026,7,31,Friday,SE,South East,App,0,0,0,0,7.49,1
2026-07-31,2026,7,31,Friday,SE,South East,IVR,0,0,0,0,9.04,1
2026-07-31,2026,7,31,Friday,SE,South East,Phone,0,0,0,0,8.06,1
2026-07-31,2026,7,31,Friday,SE,South East,SMS,0,0,0,0,7.8,1
2026-07-31,2026,7,31,Friday,SE,South East,Web,0,0,0,0,8.58,1
2026-07-31,2026,7,31,Friday,SW,South West,Agent Callback,0,0,0,0,8.01,1
2026-07-31,2026,7,31,Friday,SW,South West,App,0,0,0,0,7.87,1
2026-07-31,2026,7,31,Friday,SW,South West,IVR,0,0,0,0,7.71,1
2026-07-31,2026,7,31,Friday,SW,South West,Phone,0,0,0,0,8.47,1
2026-07-31,2026,7,31,Friday,SW,South West,SMS,0,0,0,0,6.43,1
2026-07-31,2026,7,31,Friday,SW,South West,Web,0,0,0,0,8.6,1
2026-07-31,2026,7,31,Friday,WAL,Wales,Agent Callback,0,0,0,0,9.44,1
2026-07-31,2026,7,31,Friday,WAL,Wales,App,0,0,0,0,8.41,1
2026-07-31,2026,7,31,Friday,WAL,Wales,IVR,0,0,0,0,11.69,1
2026-07-31,2026,7,31,Friday,WAL,Wales,Phone,0,0,0,0,8.56,1
2026-07-31,2026,7,31,Friday,WAL,Wales,SMS,0,0,0,0,8.24,1
2026-07-31,2026,7,31,Friday,WAL,Wales,Web,0,0,0,0,9.75,1
2026-07-31,2026,7,31,Friday,YRK,Yorkshire,Agent Callback,0,0,0,0,10.47,1
2026-07-31,2026,7,31,Friday,YRK,Yorkshire,App,0,0,0,0,8.27,1
2026-07-31,2026,7,31,Friday,YRK,Yorkshire,IVR,0,0,0,0,6.91,1
2026-07-31,2026,7,31,Friday,YRK,Yorkshire,Phone,0,0,0,0,8.92,1
2026-07-31,2026,7,31,Friday,YRK,Yorkshire,SMS,0,0,0,0,10.23,1
2026-07-31,2026,7,31,Friday,YRK,Yorkshire,Web,0,0,0,0,8.8,1
2026-08-01,2026,8,31,Saturday,MID,Midlands,Agent Callback,0,0,0,0,6.98,1
2026-08-01,2026,8,31,Saturday,MID,Midlands,App,0,0,0,0,8.27,1
2026-08-01,2026,8,31,Saturday,MID,Midlands,IVR,0,0,0,0,7.25,1
2026-08-01,2026,8,31,Saturday,MID,Midlands,Phone,0,0,0,0,8.33,1
2026-08-01,2026,8,31,Saturday,MID,Midlands,SMS,0,0,0,0,9.07,1
2026-08-01,2026,8,31,Saturday,MID,Midlands,Web,0,0,0,0,8.34,1
2026-08-01,2026,8,31,Saturday,NE,North East,Agent Callback,0,0,0,0,5.22,1
2026-08-01,2026,8,31,Saturday,NE,North East,App,0,0,0,0,8.39,1
2026-08-01,2026,8,31,Saturday,NE,North East,IVR,0,0,0,0,8.93,1
2026-08-01,2026,8,31,Saturday,NE,North East,Phone,0,0,0,0,7.94,1
2026-08-01,2026,8,31,Saturday,NE,North East,SMS,0,0,0,0,6.94,1
2026-08-01,2026,8,31,Saturday,NE,North East,Web,0,0,0,0,9.45,1
2026-08-01,2026,8,31,Saturday,NW,North West,Agent Callback,0,0,0,0,7.94,1
2026-08-01,2026,8,31,Saturday,NW,North West,App,0,0,0,0,7.79,1
2026-08-01,2026,8,31,Saturday,NW,North West,IVR,0,0,0,0,8.94,1
2026-08-01,2026,8,31,Saturday,NW,North West,Phone,0,0,0,0,8.69,1
2026-08-01,2026,8,31,Saturday,NW,North West,SMS,0,0,0,0,7.06,1
2026-08-01,2026,8,31,Saturday,NW,North West,Web,0,0,0,0,9.3,1
2026-08-01,2026,8,31,Saturday,SCO,Scotland,Agent Callback,0,0,0,0,5.62,1
2026-08-01,2026,8,31,Saturday,SCO,Scotland,App,0,0,0,0,8.32,1
2026-08-01,2026,8,31,Saturday,SCO,Scotland,IVR,0,0,0,0,6.1,1
2026-08-01,2026,8,31,Saturday,SCO,Scotland,Phone,0,0,0,0,7.79,1
2026-08-01,2026,8,31,Saturday,SCO,Scotland,SMS,0,0,0,0,6.28,1
2026-08-01,2026,8,31,Saturday,SCO,Scotland,Web,0,0,0,0,8.02,1
2026-08-01,2026,8,31,Saturday,SE,South East,Agent Callback,0,0,0,0,10.47,1
2026-08-01,2026,8,31,Saturday,SE,South East,App,0,0,0,0,10.52,1
2026-08-01,2026,8,31,Saturday,SE,South East,IVR,0,0,0,0,9.65,1
2026-08-01,2026,8,31,Saturday,SE,South East,Phone,0,0,0,0,9.42,1
2026-08-01,2026,8,31,Saturday,SE,South East,SMS,0,0,0,0,7.99,1
2026-08-01,2026,8,31,Saturday,SE,South East,Web,0,0,0,0,8.76,1
2026-08-01,2026,8,31,Saturday,SW,South West,App,0,0,0,0,7.73,1
2026-08-01,2026,8,31,Saturday,SW,South West,IVR,0,0,0,0,8.3,1
2026-08-01,2026,8,31,Saturday,SW,South West,Phone,0,0,0,0,7.91,1
2026-08-01,2026,8,31,Saturday,SW,South West,Web,0,0,0,0,8.71,1
2026-08-01,2026,8,31,Saturday,WAL,Wales,App,0,0,0,0,7.78,1
2026-08-01,2026,8,31,Saturday,WAL,Wales,IVR,0,0,0,0,10.53,1
2026-08-01,2026,8,31,Saturday,WAL,Wales,Phone,0,0,0,0,8.41,1
2026-08-01,2026,8,31,Saturday,WAL,Wales,Web,0,0,0,0,8.96,1
2026-08-01,2026,8,31,Saturday,YRK,Yorkshire,App,0,0,0,0,8.68,1
2026-08-01,2026,8,31,Saturday,YRK,Yorkshire,Phone,0,0,0,0,9.05,1
2026-08-01,2026,8,31,Saturday,YRK,Yorkshire,SMS,0,0,0,0,6.58,1
2026-08-01,2026,8,31,Saturday,YRK,Yorkshire,Web,0,0,0,0,8.64,1
2026-08-02,2026,8,31,Sunday,MID,Midlands,App,0,0,0,0,7.34,1
2026-08-02,2026,8,31,Sunday,MID,Midlands,IVR,0,0,0,0,8.51,1
2026-08-02,2026,8,31,Sunday,MID,Midlands,Phone,0,0,0,0,8.89,1
2026-08-02,2026,8,31,Sunday,MID,Midlands,SMS,0,0,0,0,8.64,1
2026-08-02,2026,8,31,Sunday,MID,Midlands,Web,0,0,0,0,8.44,1
2026-08-02,2026,8,31,Sunday,NE,North East,App,0,0,0,0,8.95,1
2026-08-02,2026,8,31,Sunday,NE,North East,IVR,0,0,0,0,7.92,1
2026-08-02,2026,8,31,Sunday,NE,North East,Phone,0,0,0,0,9.18,1
2026-08-02,2026,8,31,Sunday,NE,North East,Web,0,0,0,0,5.47,1
2026-08-02,2026,8,31,Sunday,NW,North West,App,0,0,0,0,8.12,1
2026-08-02,2026,8,31,Sunday,NW,North West,IVR,0,0,0,0,9.77,1
2026-08-02,2026,8,31,Sunday,NW,North West,Phone,0,0,0,0,8.68,1
2026-08-02,2026,8,31,Sunday,NW,North West,SMS,0,0,0,0,9.53,1
2026-08-02,2026,8,31,Sunday,NW,North West,Web,0,0,0,0,7.29,1
2026-08-02,2026,8,31,Sunday,SCO,Scotland,Agent Callback,0,0,0,0,8.8,1
2026-08-02,2026,8,31,Sunday,SCO,Scotland,App,0,0,0,0,10.41,1
2026-08-02,2026,8,31,Sunday,SCO,Scotland,IVR,0,0,0,0,4.57,1
2026-08-02,2026,8,31,Sunday,SCO,Scotland,Phone,0,0,0,0,6.33,1
2026-08-02,2026,8,31,Sunday,SCO,Scotland,SMS,0,0,0,0,7.51,1
2026-08-02,2026,8,31,Sunday,SCO,Scotland,Web,0,0,0,0,6.36,1
2026-08-02,2026,8,31,Sunday,SE,South East,Agent Callback,0,0,0,0,9.41,1
2026-08-02,2026,8,31,Sunday,SE,South East,App,0,0,0,0,10.32,1
2026-08-02,2026,8,31,Sunday,SE,South East,IVR,0,0,0,0,7.5,1
2026-08-02,2026,8,31,Sunday,SE,South East,Phone,0,0,0,0,8.04,1
2026-08-02,2026,8,31,Sunday,SE,South East,SMS,0,0,0,0,8.9,1
2026-08-02,2026,8,31,Sunday,SE,South East,Web,0,0,0,0,8.54,1
2026-08-02,2026,8,31,Sunday,SW,South West,Agent Callback,0,0,0,0,7.03,1
2026-08-02,2026,8,31,Sunday,SW,South West,App,0,0,0,0,8.03,1
2026-08-02,2026,8,31,Sunday,SW,South West,IVR,0,0,0,0,8.58,1
2026-08-02,2026,8,31,Sunday,SW,South West,Phone,0,0,0,0,7.81,1
2026-08-02,2026,8,31,Sunday,SW,South West,Web,0,0,0,0,6.7,1
2026-08-02,2026,8,31,Sunday,WAL,Wales,App,0,0,0,0,8.8,1
2026-08-02,2026,8,31,Sunday,WAL,Wales,Phone,0,0,0,0,7.03,1
2026-08-02,2026,8,31,Sunday,WAL,Wales,SMS,0,0,0,0,11.02,1
2026-08-02,2026,8,31,Sunday,WAL,Wales,Web,0,0,0,0,7.38,1
2026-08-02,2026,8,31,Sunday,YRK,Yorkshire,Agent Callback,0,0,0,0,10.32,1
2026-08-02,2026,8,31,Sunday,YRK,Yorkshire,App,0,0,0,0,8.28,1
2026-08-02,2026,8,31,Sunday,YRK,Yorkshire,IVR,0,0,0,0,9.43,1
2026-08-02,2026,8,31,Sunday,YRK,Yorkshire,Phone,0,0,0,0,8.27,1
2026-08-02,2026,8,31,Sunday,YRK,Yorkshire,SMS,0,0,0,0,8.25,1
2026-08-02,2026,8,31,Sunday,YRK,Yorkshire,Web,0,0,0,0,8.92,1
2026-08-03,2026,8,32,Monday,MID,Midlands,Agent Callback,0,0,0,0,8.54,1
2026-08-03,2026,8,32,Monday,MID,Midlands,App,0,0,0,0,8.42,1
2026-08-03,2026,8,32,Monday,MID,Midlands,IVR,0,0,0,0,8.01,1
2026-08-03,2026,8,32,Monday,MID,Midlands,Phone,0,0,0,0,8.76,1
2026-08-03,2026,8,32,Monday,MID,Midlands,SMS,0,0,0,0,8.3,1
2026-08-03,2026,8,32,Monday,MID,Midlands,Web,0,0,0,0,8.34,1
2026-08-03,2026,8,32,Monday,NE,North East,Agent Callback,0,0,0,0,8.3,1
2026-08-03,2026,8,32,Monday,NE,North East,App,0,0,0,0,7.68,1
2026-08-03,2026,8,32,Monday,NE,North East,IVR,0,0,0,0,8.19,1
2026-08-03,2026,8,32,Monday,NE,North East,Phone,0,0,0,0,8.78,1
2026-08-03,2026,8,32,Monday,NE,North East,SMS,0,0,0,0,8.54,1
2026-08-03,2026,8,32,Monday,NE,North East,Web,0,0,0,0,7.31,1
2026-08-03,2026,8,32,Monday,NW,North West,Agent Callback,0,0,0,0,6.79,1
2026-08-03,2026,8,32,Monday,NW,North West,App,0,0,0,0,7.89,1
2026-08-03,2026,8,32,Monday,NW,North West,IVR,0,0,0,0,10.52,1
2026-08-03,2026,8,32,Monday,NW,North West,Phone,0,0,0,0,8.8,1
2026-08-03,2026,8,32,Monday,NW,North West,SMS,0,0,0,0,7.04,1
2026-08-03,2026,8,32,Monday,NW,North West,Web,0,0,0,0,8.6,1
2026-08-03,2026,8,32,Monday,SCO,Scotland,Agent Callback,0,0,0,0,6.15,1
2026-08-03,2026,8,32,Monday,SCO,Scotland,App,0,0,0,0,7.8,1
2026-08-03,2026,8,32,Monday,SCO,Scotland,IVR,0,0,0,0,7.09,1
2026-08-03,2026,8,32,Monday,SCO,Scotland,Phone,0,0,0,0,8.88,1
2026-08-03,2026,8,32,Monday,SCO,Scotland,SMS,0,0,0,0,8.7,1
2026-08-03,2026,8,32,Monday,SCO,Scotland,Web,0,0,0,0,7.51,1
2026-08-03,2026,8,32,Monday,SE,South East,Agent Callback,0,0,0,0,7.75,1
2026-08-03,2026,8,32,Monday,SE,South East,App,0,0,0,0,8.21,1
2026-08-03,2026,8,32,Monday,SE,South East,IVR,0,0,0,0,6.35,1
2026-08-03,2026,8,32,Monday,SE,South East,Phone,0,0,0,0,8.92,1
2026-08-03,2026,8,32,Monday,SE,South East,SMS,0,0,0,0,9.5,1
2026-08-03,2026,8,32,Monday,SE,South East,Web,0,0,0,0,9.08,1
2026-08-03,2026,8,32,Monday,SW,South West,Agent Callback,0,0,0,0,9.02,1
2026-08-03,2026,8,32,Monday,SW,South West,App,0,0,0,0,8.45,1
2026-08-03,2026,8,32,Monday,SW,South West,IVR,0,0,0,0,8.81,1
2026-08-03,2026,8,32,Monday,SW,South West,Phone,0,0,0,0,8.49,1
2026-08-03,2026,8,32,Monday,SW,South West,SMS,0,0,0,0,7.35,1
2026-08-03,2026,8,32,Monday,SW,South West,Web,0,0,0,0,9.13,1
2026-08-03,2026,8,32,Monday,WAL,Wales,Agent Callback,0,0,0,0,10.14,1
2026-08-03,2026,8,32,Monday,WAL,Wales,App,0,0,0,0,9.38,1
2026-08-03,2026,8,32,Monday,WAL,Wales,Phone,0,0,0,0,9.35,1
2026-08-03,2026,8,32,Monday,WAL,Wales,SMS,0,0,0,0,8.7,1
2026-08-03,2026,8,32,Monday,WAL,Wales,Web,0,0,0,0,8.44,1
2026-08-03,2026,8,32,Monday,YRK,Yorkshire,Agent Callback,0,0,0,0,9.05,1
2026-08-03,2026,8,32,Monday,YRK,Yorkshire,App,0,0,0,0,8.97,1
2026-08-03,2026,8,32,Monday,YRK,Yorkshire,IVR,0,0,0,0,9.57,1
2026-08-03,2026,8,32,Monday,YRK,Yorkshire,Phone,0,0,0,0,7.97,1
2026-08-03,2026,8,32,Monday,YRK,Yorkshire,SMS,0,0,0,0,9.28,1
2026-08-03,2026,8,32,Monday,YRK,Yorkshire,Web,0,0,0,0,7.72,1
2026-08-04,2026,8,32,Tuesday,MID,Midlands,Agent Callback,0,0,0,0,9.14,1
2026-08-04,2026,8,32,Tuesday,MID,Midlands,App,0,0,0,0,7.96,1
2026-08-04,2026,8,32,Tuesday,MID,Midlands,IVR,0,0,0,0,9.08,1
2026-08-04,2026,8,32,Tuesday,MID,Midlands,Phone,0,0,0,0,8.77,1
2026-08-04,2026,8,32,Tuesday,MID,Midlands,SMS,0,0,0,0,8.35,1
2026-08-04,2026,8,32,Tuesday,MID,Midlands,Web,0,0,0,0,8.47,1
2026-08-04,2026,8,32,Tuesday,NE,North East,Agent Callback,0,0,0,0,9.8,1
2026-08-04,2026,8,32,Tuesday,NE,North East,App,0,0,0,0,7.9,1
2026-08-04,2026,8,32,Tuesday,NE,North East,IVR,0,0,0,0,4.72,1
2026-08-04,2026,8,32,Tuesday,NE,North East,Phone,0,0,0,0,9.37,1
2026-08-04,2026,8,32,Tuesday,NE,North East,SMS,0,0,0,0,9.51,1
2026-08-04,2026,8,32,Tuesday,NE,North East,Web,0,0,0,0,8.37,1
2026-08-04,2026,8,32,Tuesday,NW,North West,Agent Callback,0,0,0,0,9.24,1
2026-08-04,2026,8,32,Tuesday,NW,North West,App,0,0,0,0,8.48,1
2026-08-04,2026,8,32,Tuesday,NW,North West,IVR,0,0,0,0,7.37,1
2026-08-04,2026,8,32,Tuesday,NW,North West,Phone,0,0,0,0,8.56,1
2026-08-04,2026,8,32,Tuesday,NW,North West,SMS,0,0,0,0,6.53,1
2026-08-04,2026,8,32,Tuesday,NW,North West,Web,0,0,0,0,9.05,1
2026-08-04,2026,8,32,Tuesday,SCO,Scotland,App,0,0,0,0,9.29,1
2026-08-04,2026,8,32,Tuesday,SCO,Scotland,IVR,0,0,0,0,9.49,1
2026-08-04,2026,8,32,Tuesday,SCO,Scotland,Phone,0,0,0,0,8.7,1
2026-08-04,2026,8,32,Tuesday,SCO,Scotland,SMS,0,0,0,0,9.31,1
2026-08-04,2026,8,32,Tuesday,SCO,Scotland,Web,0,0,0,0,8.78,1
2026-08-04,2026,8,32,Tuesday,SE,South East,Agent Callback,0,0,0,0,10.62,1
2026-08-04,2026,8,32,Tuesday,SE,South East,App,0,0,0,0,7.82,1
2026-08-04,2026,8,32,Tuesday,SE,South East,IVR,0,0,0,0,7.6,1
2026-08-04,2026,8,32,Tuesday,SE,South East,Phone,0,0,0,0,8.33,1
2026-08-04,2026,8,32,Tuesday,SE,South East,SMS,0,0,0,0,8.71,1
2026-08-04,2026,8,32,Tuesday,SE,South East,Web,0,0,0,0,8.37,1
2026-08-04,2026,8,32,Tuesday,SW,South West,Agent Callback,0,0,0,0,10.82,1
2026-08-04,2026,8,32,Tuesday,SW,South West,App,0,0,0,0,8.07,1
2026-08-04,2026,8,32,Tuesday,SW,South West,IVR,0,0,0,0,10.16,1
2026-08-04,2026,8,32,Tuesday,SW,South West,Phone,0,0,0,0,9.18,1
2026-08-04,2026,8,32,Tuesday,SW,South West,SMS,0,0,0,0,7.21,1
2026-08-04,2026,8,32,Tuesday,SW,South West,Web,0,0,0,0,8.17,1
2026-08-04,2026,8,32,Tuesday,WAL,Wales,Agent Callback,0,0,0,0,9.44,1
2026-08-04,2026,8,32,Tuesday,WAL,Wales,App,0,0,0,0,10.4,1
2026-08-04,2026,8,32,Tuesday,WAL,Wales,IVR,0,0,0,0,10.89,1
2026-08-04,2026,8,32,Tuesday,WAL,Wales,Phone,0,0,0,0,8.02,1
2026-08-04,2026,8,32,Tuesday,WAL,Wales,SMS,0,0,0,0,7.38,1
2026-08-04,2026,8,32,Tuesday,WAL,Wales,Web,0,0,0,0,7.71,1
2026-08-04,2026,8,32,Tuesday,YRK,Yorkshire,Agent Callback,0,0,0,0,10.01,1
2026-08-04,2026,8,32,Tuesday,YRK,Yorkshire,App,0,0,0,0,8.53,1
2026-08-04,2026,8,32,Tuesday,YRK,Yorkshire,IVR,0,0,0,0,8.64,1
2026-08-04,2026,8,32,Tuesday,YRK,Yorkshire,Phone,0,0,0,0,8.37,1
2026-08-04,2026,8,32,Tuesday,YRK,Yorkshire,SMS,0,0,0,0,7.24,1
2026-08-04,2026,8,32,Tuesday,YRK,Yorkshire,Web,0,0,0,0,9.05,1
2026-08-05,2026,8,32,Wednesday,MID,Midlands,Agent Callback,0,0,0,0,7.52,1
2026-08-05,2026,8,32,Wednesday,MID,Midlands,App,0,0,0,0,7.99,1
2026-08-05,2026,8,32,Wednesday,MID,Midlands,IVR,0,0,0,0,8.61,1
2026-08-05,2026,8,32,Wednesday,MID,Midlands,Phone,0,0,0,0,8.09,1
2026-08-05,2026,8,32,Wednesday,MID,Midlands,SMS,0,0,0,0,8.07,1
2026-08-05,2026,8,32,Wednesday,MID,Midlands,Web,0,0,0,0,8.27,1
2026-08-05,2026,8,32,Wednesday,NE,North East,Agent Callback,0,0,0,0,9.02,1
2026-08-05,2026,8,32,Wednesday,NE,North East,App,0,0,0,0,9.08,1
2026-08-05,2026,8,32,Wednesday,NE,North East,IVR,0,0,0,0,8.58,1
2026-08-05,2026,8,32,Wednesday,NE,North East,Phone,0,0,0,0,9.04,1
2026-08-05,2026,8,32,Wednesday,NE,North East,SMS,0,0,0,0,8.57,1
2026-08-05,2026,8,32,Wednesday,NE,North East,Web,0,0,0,0,8.12,1
2026-08-05,2026,8,32,Wednesday,NW,North West,Agent Callback,0,0,0,0,9.69,1
2026-08-05,2026,8,32,Wednesday,NW,North West,App,0,0,0,0,7.89,1
2026-08-05,2026,8,32,Wednesday,NW,North West,IVR,0,0,0,0,7.24,1
2026-08-05,2026,8,32,Wednesday,NW,North West,Phone,0,0,0,0,8.54,1
2026-08-05,2026,8,32,Wednesday,NW,North West,SMS,0,0,0,0,7.68,1
2026-08-05,2026,8,32,Wednesday,NW,North West,Web,0,0,0,0,8.92,1
2026-08-05,2026,8,32,Wednesday,SCO,Scotland,Agent Callback,0,0,0,0,6.77,1
2026-08-05,2026,8,32,Wednesday,SCO,Scotland,App,0,0,0,0,8.07,1
2026-08-05,2026,8,32,Wednesday,SCO,Scotland,IVR,0,0,0,0,8.0,1
2026-08-05,2026,8,32,Wednesday,SCO,Scotland,Phone,0,0,0,0,8.07,1
2026-08-05,2026,8,32,Wednesday,SCO,Scotland,SMS,0,0,0,0,9.23,1
2026-08-05,2026,8,32,Wednesday,SCO,Scotland,Web,0,0,0,0,8.84,1
2026-08-05,2026,8,32,Wednesday,SE,South East,Agent Callback,0,0,0,0,7.22,1
2026-08-05,2026,8,32,Wednesday,SE,South East,App,0,0,0,0,8.99,1
2026-08-05,2026,8,32,Wednesday,SE,South East,IVR,0,0,0,0,9.45,1
2026-08-05,2026,8,32,Wednesday,SE,South East,Phone,0,0,0,0,8.92,1
2026-08-05,2026,8,32,Wednesday,SE,South East,SMS,0,0,0,0,7.22,1
2026-08-05,2026,8,32,Wednesday,SE,South East,Web,0,0,0,0,9.12,1
2026-08-05,2026,8,32,Wednesday,SW,South West,Agent Callback,0,0,0,0,10.47,1
2026-08-05,2026,8,32,Wednesday,SW,South West,App,0,0,0,0,8.72,1
2026-08-05,2026,8,32,Wednesday,SW,South West,IVR,0,0,0,0,8.23,1
2026-08-05,2026,8,32,Wednesday,SW,South West,Phone,0,0,0,0,8.53,1
2026-08-05,2026,8,32,Wednesday,SW,South West,SMS,0,0,0,0,7.45,1
2026-08-05,2026,8,32,Wednesday,SW,South West,Web,0,0,0,0,8.51,1
2026-08-05,2026,8,32,Wednesday,WAL,Wales,Agent Callback,0,0,0,0,10.65,1
2026-08-05,2026,8,32,Wednesday,WAL,Wales,App,0,0,0,0,9.15,1
2026-08-05,2026,8,32,Wednesday,WAL,Wales,IVR,0,0,0,0,7.58,1
2026-08-05,2026,8,32,Wednesday,WAL,Wales,Phone,0,0,0,0,7.69,1
2026-08-05,2026,8,32,Wednesday,WAL,Wales,SMS,0,0,0,0,7.83,1
2026-08-05,2026,8,32,Wednesday,WAL,Wales,Web,0,0,0,0,9.48,1
2026-08-05,2026,8,32,Wednesday,YRK,Yorkshire,Agent Callback,0,0,0,0,8.79,1
2026-08-05,2026,8,32,Wednesday,YRK,Yorkshire,App,0,0,0,0,8.68,1
2026-08-05,2026,8,32,Wednesday,YRK,Yorkshire,IVR,0,0,0,0,8.4,1
2026-08-05,2026,8,32,Wednesday,YRK,Yorkshire,Phone,0,0,0,0,8.78,1
2026-08-05,2026,8,32,Wednesday,YRK,Yorkshire,SMS,0,0,0,0,8.88,1
2026-08-05,2026,8,32,Wednesday,YRK,Yorkshire,Web,0,0,0,0,7.61,1
2026-08-06,2026,8,32,Thursday,MID,Midlands,Agent Callback,0,0,0,0,7.83,1
2026-08-06,2026,8,32,Thursday,MID,Midlands,App,0,0,0,0,8.61,1
2026-08-06,2026,8,32,Thursday,MID,Midlands,IVR,0,0,0,0,8.06,1
2026-08-06,2026,8,32,Thursday,MID,Midlands,Phone,0,0,0,0,9.02,1
2026-08-06,2026,8,32,Thursday,MID,Midlands,SMS,0,0,0,0,7.84,1
2026-08-06,2026,8,32,Thursday,MID,Midlands,Web,0,0,0,0,8.7,1
2026-08-06,2026,8,32,Thursday,NE,North East,App,0,0,0,0,8.74,1
2026-08-06,2026,8,32,Thursday,NE,North East,IVR,0,0,0,0,8.11,1
2026-08-06,2026,8,32,Thursday,NE,North East,Phone,0,0,0,0,7.98,1
2026-08-06,2026,8,32,Thursday,NE,North East,SMS,0,0,0,0,6.74,1
2026-08-06,2026,8,32,Thursday,NE,North East,Web,0,0,0,0,9.2,1
2026-08-06,2026,8,32,Thursday,NW,North West,Agent Callback,0,0,0,0,8.54,1
2026-08-06,2026,8,32,Thursday,NW,North West,App,0,0,0,0,9.13,1
2026-08-06,2026,8,32,Thursday,NW,North West,IVR,0,0,0,0,10.81,1
2026-08-06,2026,8,32,Thursday,NW,North West,Phone,0,0,0,0,8.24,1
2026-08-06,2026,8,32,Thursday,NW,North West,SMS,0,0,0,0,8.17,1
2026-08-06,2026,8,32,Thursday,NW,North West,Web,0,0,0,0,9.04,1
2026-08-06,2026,8,32,Thursday,SCO,Scotland,Agent Callback,0,0,0,0,7.03,1
2026-08-06,2026,8,32,Thursday,SCO,Scotland,App,0,0,0,0,8.34,1
2026-08-06,2026,8,32,Thursday,SCO,Scotland,IVR,0,0,0,0,8.44,1
2026-08-06,2026,8,32,Thursday,SCO,Scotland,Phone,0,0,0,0,8.25,1
2026-08-06,2026,8,32,Thursday,SCO,Scotland,SMS,0,0,0,0,8.73,1
2026-08-06,2026,8,32,Thursday,SCO,Scotland,Web,0,0,0,0,7.93,1
2026-08-06,2026,8,32,Thursday,SE,South East,Agent Callback,0,0,0,0,7.71,1
2026-08-06,2026,8,32,Thursday,SE,South East,App,0,0,0,0,8.0,1
2026-08-06,2026,8,32,Thursday,SE,South East,IVR,0,0,0,0,9.41,1
2026-08-06,2026,8,32,Thursday,SE,South East,Phone,0,0,0,0,8.92,1
2026-08-06,2026,8,32,Thursday,SE,South East,SMS,0,0,0,0,8.87,1
2026-08-06,2026,8,32,Thursday,SE,South East,Web,0,0,0,0,8.62,1
2026-08-06,2026,8,32,Thursday,SW,South West,Agent Callback,0,0,0,0,8.39,1
2026-08-06,2026,8,32,Thursday,SW,South West,App,0,0,0,0,8.99,1
2026-08-06,2026,8,32,Thursday,SW,South West,IVR,0,0,0,0,9.75,1
2026-08-06,2026,8,32,Thursday,SW,South West,Phone,0,0,0,0,7.91,1
2026-08-06,2026,8,32,Thursday,SW,South West,SMS,0,0,0,0,7.58,1
2026-08-06,2026,8,32,Thursday,SW,South West,Web,0,0,0,0,8.62,1
2026-08-06,2026,8,32,Thursday,WAL,Wales,App,0,0,0,0,9.52,1
2026-08-06,2026,8,32,Thursday,WAL,Wales,IVR,0,0,0,0,12.44,1
2026-08-06,2026,8,32,Thursday,WAL,Wales,Phone,0,0,0,0,8.52,1
2026-08-06,2026,8,32,Thursday,WAL,Wales,SMS,0,0,0,0,7.99,1
2026-08-06,2026,8,32,Thursday,WAL,Wales,Web,0,0,0,0,7.81,1
2026-08-06,2026,8,32,Thursday,YRK,Yorkshire,Agent Callback,0,0,0,0,9.8,1
2026-08-06,2026,8,32,Thursday,YRK,Yorkshire,App,0,0,0,0,7.89,1
